200 833 35160
57 374 113.978 95.1396
56 382 386.025 203.278
57 382 387.669 201.421
56 387 588.888 198.113
57 387 595.984 196.748
56 425 512.532 239.954
57 425 519.357 239.952
56 429 185.148 148.506
57 429 167.829 137.996
56 452 250.064 48.9066
57 452 234.108 10.8618
56 470 403.305 238.438
57 470 405.048 238.374
56 475 419.295 228.481
57 475 421.739 228.003
56 484 307.435 165.757
57 484 304.616 159.541
56 491 614.061 203.74
57 491 622.9 202.443
56 492 384.269 175.249
57 492 385.336 172.485
56 508 390.98 176.193
57 508 392.739 173.092
56 525 208.527 238.041
57 525 201.385 237.945
56 529 430.419 204.126
57 529 432.862 202.791
56 532 598.273 138.762
57 532 628.535 127.074
56 560 327.16 199.925
57 560 325.844 197.806
56 565 305.989 238.532
57 565 303.472 238.447
56 566 226.269 236.358
57 566 217.298 236.077
56 568 464.625 218.693
57 568 468.321 217.902
56 584 169.018 200.524
57 584 156.057 197.588
56 596 629.265 214.849
57 596 635.765 214.185
56 597 364.418 181.318
57 597 364.55 178.939
56 602 184.796 167.168
57 602 174.237 162.403
56 615 180.236 182.469
57 615 170.966 179.347
56 617 569.836 163.287
57 617 577.724 160.349
56 620 173.987 33.0397
57 620 151.582 3.95926
56 638 291.071 202.295
57 638 287.776 200.213
56 639 415.327 210.681
57 639 421.878 208.118
56 644 577.432 183.578
57 644 583.709 181.838
56 651 341.185 156.731
57 651 340.69 151.969
56 659 186.97 211.773
57 659 178.303 210.291
56 661 546.536 173.229
57 661 554.781 170.3
56 664 510.794 184.053
57 664 529.322 178.081
56 665 256.073 200.196
57 665 249.77 197.351
56 695 461.362 216.438
57 695 465.932 215.396
56 707 77.7003 194.078
57 707 54.7872 190.068
56 722 302.271 161.636
57 722 299.755 157.938
56 731 299.104 180.861
57 731 290.803 163.729
56 741 187.002 218.226
57 741 177.936 217.019
56 745 232.927 145.044
57 745 223.143 136.314
56 752 569.568 166.923
57 752 578.588 163.787
56 763 283.89 140.251
57 763 279.281 132.362
56 775 115.18 119.868
57 775 95.5053 109.36
56 776 484.245 168.633
57 776 488.798 165.928
56 794 516.858 211.957
57 794 523.702 210.741
56 797 513.652 189.724
57 797 521.754 187.178
56 801 56.4766 139.3
57 801 20.8443 126.39
56 805 605.693 176.014
57 805 612.502 174.117
56 818 202.758 186.158
57 818 193.311 182.608
56 819 406.717 209.75
57 819 408.616 208.504
56 821 479.035 189.784
57 821 491.15 185.393
56 841 507.562 179.984
57 841 513.592 177.516
56 855 232.009 128.493
57 855 222.503 118.689
56 876 531.468 168.693
57 876 536.618 166.395
56 880 552.64 200.404
57 880 558.651 199.097
56 883 569.832 223.963
57 883 575.901 223.467
56 903 421.565 142.634
57 903 432.996 129.866
56 918 377.506 219.976
57 918 381.266 218.04
56 925 308.722 184.027
57 925 306.557 181.584
56 931 318.371 169.872
57 931 316.564 165.707
56 936 428.725 166.83
57 936 431.092 164.115
56 942 532.128 222.207
57 942 539.922 221.412
56 961 303.839 140.488
57 961 301.064 134.009
57 5 453.553 192.536
58 5 458.066 190.331
57 6 519.665 173.012
58 6 537.53 166.409
57 11 284.161 201.369
58 11 280.87 199.625
57 14 585.44 194.316
58 14 599.194 191.651
57 23 381.43 166.998
58 23 382.788 163.373
57 26 347.296 153.161
58 26 347.546 146.815
57 38 454.636 91.3748
58 38 467.931 74.6603
57 48 331.176 149.618
58 48 330.087 144.675
57 66 283.445 174.912
58 66 280.079 171.901
57 78 487.435 213.879
58 78 492.451 212.835
57 102 224.815 163.46
58 102 217.686 159.092
57 107 44.3446 159.531
58 107 16.4216 151.896
57 109 555.652 229.4
58 109 563.022 228.993
57 116 411.025 228.962
58 116 415.131 228.254
57 118 251.378 122.552
58 118 239.49 105.467
57 119 538.731 198.163
58 119 555.673 194.58
57 123 509.637 154.218
58 123 516.25 150.463
57 138 397.958 228.69
58 138 402.828 227.725
57 175 588.946 183.251
58 175 595.643 181.486
57 182 151.211 224.69
58 182 130.888 223.011
57 184 497.567 208.292
58 184 505.61 206.55
57 187 176.404 137.51
58 187 164.383 130.163
57 200 514.872 180.34
58 200 521.335 177.846
57 220 204.06 191.088
58 220 195.481 188.186
57 236 218.165 202.988
58 236 211.506 201.178
57 242 370.255 167.124
58 242 370.664 164.105
57 277 411.442 179.833
58 277 413.512 177.37
57 299 196.786 160.013
58 299 183.188 152.345
57 301 582.046 207.27
58 301 594.684 205.476
57 303 624.912 216.105
58 303 633.75 215.281
57 323 266.942 199.739
58 323 262.591 197.715
57 327 586.771 144.375
58 327 639.292 124.805
57 359 409.57 160.547
58 359 411.685 157.183
57 364 485.208 214.325
58 364 490.571 213.23
57 374 113.978 95.1396
58 374 69.2983 65.1566
57 382 387.669 201.421
58 382 389.578 199.363
57 387 595.984 196.748
58 387 603.634 195.287
57 425 519.357 239.952
58 425 526.902 239.95
57 429 167.829 137.996
58 429 146.201 124.748
57 470 405.048 238.374
58 470 407.015 238.305
57 475 421.739 228.003
58 475 424.471 227.483
57 484 304.616 159.541
58 484 301.425 152.182
57 491 622.9 202.443
58 491 632.479 201.047
57 492 385.336 172.485
58 492 386.575 169.468
57 508 392.739 173.092
58 508 394.764 169.669
57 525 201.385 237.945
58 525 193.577 237.839
57 529 432.862 202.791
58 529 435.564 201.349
57 560 325.844 197.806
58 560 324.468 195.446
57 565 303.472 238.447
58 565 300.74 238.352
57 566 217.298 236.077
58 566 206.951 235.749
57 568 468.321 217.902
58 568 472.375 217.049
57 584 156.057 197.588
58 584 141.123 194.176
57 597 364.55 178.939
58 597 364.763 176.353
57 602 174.237 162.403
58 602 162.297 156.963
57 615 170.966 179.347
58 615 160.709 175.862
57 617 577.724 160.349
58 617 586.326 157.17
57 638 287.776 200.213
58 638 284.184 197.885
57 639 421.878 208.118
58 639 429.846 205.06
57 644 583.709 181.838
58 644 590.458 179.982
57 651 340.69 151.969
58 651 340.232 146.621
57 659 178.303 210.291
58 659 168.751 208.642
57 661 554.781 170.3
58 661 563.875 167.096
57 664 529.322 178.081
58 664 552.487 170.676
57 665 249.77 197.351
58 665 242.611 194.063
57 695 465.932 215.396
58 695 471.009 214.254
57 707 54.7872 190.068
58 707 27.6146 185.286
57 722 299.755 157.938
58 722 297.065 153.867
57 724 281.291 183.721
58 724 277.858 181.164
57 731 290.803 163.729
58 731 276.364 132.609
57 741 177.936 217.019
58 741 167.885 215.668
57 745 223.143 136.314
58 745 211.528 125.807
57 752 578.588 163.787
58 752 588.51 160.363
57 763 279.281 132.362
58 763 274.011 123.107
57 775 95.5053 109.36
58 775 72.1886 96.8258
57 776 488.798 165.928
58 776 493.787 163.003
57 794 523.702 210.741
58 794 531.256 209.413
57 797 521.754 187.178
58 797 530.822 184.356
57 805 612.502 174.117
58 805 619.798 172.098
57 818 193.311 182.608
58 818 182.629 178.551
57 819 408.616 208.504
58 819 410.752 207.148
57 821 491.15 185.393
58 821 505.753 180.156
57 841 513.592 177.516
58 841 520.223 174.831
57 855 222.503 118.689
58 855 211.306 106.983
57 876 536.618 166.395
58 876 542.181 163.939
57 880 558.651 199.097
58 880 565.146 197.698
57 883 575.901 223.467
58 883 582.43 222.938
57 903 432.996 129.866
58 903 448.127 113.232
57 918 381.266 218.04
58 918 386.006 215.686
57 925 306.557 181.584
58 925 304.265 178.912
57 931 316.564 165.707
58 931 314.628 161.01
57 936 431.092 164.115
58 936 433.712 161.184
57 942 539.922 221.412
58 942 548.538 220.54
57 961 301.064 134.009
58 961 298.011 126.617
58 5 458.066 190.331
59 5 463.108 187.907
58 6 537.53 166.409
59 6 559.495 158.353
58 11 280.87 199.625
59 11 277.337 197.713
58 14 599.194 191.651
59 14 614.774 188.652
58 23 382.788 163.373
59 23 384.375 159.363
58 24 369.507 192.59
59 24 369.845 190.666
58 26 347.546 146.815
59 26 347.962 139.459
58 38 467.931 74.6603
59 38 484.81 53.6925
58 48 330.087 144.675
59 48 328.964 139.152
58 66 280.079 171.901
59 66 276.458 168.593
58 78 492.451 212.835
59 78 497.965 211.701
58 102 217.686 159.092
59 102 209.78 154.189
58 109 563.022 228.993
59 109 571.064 228.553
58 116 415.131 228.254
59 116 419.915 227.449
58 118 239.49 105.467
59 118 223.812 82.5504
58 119 555.673 194.58
59 119 575.958 190.321
58 123 516.25 150.463
59 123 523.558 146.356
58 138 402.828 227.725
59 138 408.761 226.58
58 143 166.547 175.863
59 143 157.114 172.621
58 175 595.643 181.486
59 175 602.844 179.604
58 182 130.888 223.011
59 182 105.732 220.916
58 184 505.61 206.55
59 184 514.695 204.602
58 187 164.383 130.163
59 187 150.613 121.672
58 200 521.335 177.846
59 200 528.449 175.128
58 220 195.481 188.186
59 220 185.909 184.914
58 234 331.965 170.937
59 234 330.797 168.035
58 236 211.506 201.178
59 236 204.233 199.177
58 242 370.664 164.105
59 242 371.182 160.819
58 245 517.817 204.252
59 245 522.607 203.085
58 262 497.736 193.183
59 262 502.034 191.613
58 277 413.512 177.37
59 277 415.833 174.691
58 299 183.188 152.345
59 299 166.858 143.041
58 301 594.684 205.476
59 301 608.902 203.472
58 323 262.591 197.715
59 323 257.858 195.474
58 359 411.685 157.183
59 359 414.065 153.513
58 364 490.571 213.23
59 364 496.496 212.035
58 374 69.2983 65.1566
59 374 1.67008 19.4982
58 382 389.578 199.363
59 382 391.796 197.069
58 387 603.634 195.287
59 387 611.899 193.72
58 425 526.902 239.95
59 425 535.276 239.948
58 429 146.201 124.748
59 429 118.333 107.531
58 470 407.015 238.305
59 470 409.235 238.229
58 475 424.471 227.483
59 475 427.531 226.914
58 484 301.425 152.182
59 484 297.748 143.333
58 492 386.575 169.468
59 492 388.009 166.163
58 493 232.059 228.859
59 493 226.12 228.319
58 508 394.764 169.669
59 508 397.098 165.871
58 525 193.577 237.839
59 525 184.994 237.721
58 529 435.564 201.349
59 529 438.557 199.788
58 560 324.468 195.446
59 560 323.023 192.802
58 565 300.74 238.352
59 565 297.752 238.244
58 566 206.951 235.749
59 566 194.847 235.361
58 568 472.375 217.049
59 568 476.831 216.125
58 584 141.123 194.176
59 584 123.697 190.163
58 597 364.763 176.353
59 597 365.068 173.533
58 602 162.297 156.963
59 602 148.66 150.697
58 615 160.709 175.862
59 615 149.283 171.947
58 617 586.326 157.17
59 617 595.73 153.72
58 638 284.184 197.885
59 638 280.24 195.263
58 639 429.846 205.06
59 639 439.681 201.35
58 644 590.458 179.982
59 644 597.727 177.999
58 651 340.232 146.621
59 651 339.818 140.573
58 659 168.751 208.642
59 659 158.154 206.797
58 661 563.875 167.096
59 661 573.943 163.577
58 664 552.487 170.676
59 664 582.184 161.251
58 665 242.611 194.063
59 665 234.38 190.223
58 695 471.009 214.254
59 695 476.67 213.0
58 722 297.065 153.867
59 722 294.174 149.363
58 724 277.858 181.164
59 724 274.169 178.358
58 731 276.364 132.609
59 731 243.092 58.5605
58 741 167.885 215.668
59 741 156.663 214.145
58 745 211.528 125.807
59 745 197.458 112.919
58 752 588.51 160.363
59 752 599.463 156.609
58 763 274.011 123.107
59 763 267.892 112.099
58 775 72.1886 96.8258
59 775 44.0641 81.6165
58 776 493.787 163.003
59 776 499.265 159.831
58 794 531.256 209.413
59 794 539.622 207.956
58 797 530.822 184.356
59 797 541.021 181.21
58 805 619.798 172.098
59 805 627.631 169.947
58 818 182.629 178.551
59 818 170.429 173.871
58 819 410.752 207.148
59 819 413.159 205.667
58 821 505.753 180.156
59 821 523.64 173.803
58 841 520.223 174.831
59 841 527.538 171.9
58 855 211.306 106.983
59 855 197.874 92.7639
58 862 456.049 209.922
59 862 459.301 208.835
58 870 176.648 218.923
59 870 167.61 217.842
58 876 542.181 163.939
59 876 548.201 161.307
58 880 565.146 197.698
59 880 572.178 196.196
58 883 582.43 222.938
59 883 589.464 222.372
58 903 448.127 113.232
59 903 468.937 90.6644
58 908 496.659 166.291
59 908 501.008 163.782
58 918 386.006 215.686
59 918 392.078 212.764
58 925 304.265 178.912
59 925 301.828 175.979
58 931 314.628 161.01
59 931 312.536 155.671
58 936 433.712 161.184
59 936 436.615 158.012
58 942 548.538 220.54
59 942 558.099 219.581
58 961 298.011 126.617
59 961 294.615 118.107
58 965 428.996 179.895
59 965 431.408 177.646
59 5 463.108 187.907
60 5 468.761 185.229
59 6 559.495 158.353
60 6 587.081 148.308
59 11 277.337 197.713
60 11 273.528 195.607
59 14 614.774 188.652
60 14 632.547 185.251
59 23 384.375 159.363
60 23 386.231 154.902
59 24 369.845 190.666
60 24 370.283 188.576
59 26 347.962 139.459
60 26 348.587 130.832
59 38 484.81 53.6925
60 38 506.84 26.611
59 48 328.964 139.152
60 48 327.8 132.94
59 66 276.458 168.593
60 66 272.543 164.941
59 78 497.965 211.701
60 78 504.043 210.466
59 102 209.78 154.189
60 102 200.945 148.644
59 109 571.064 228.553
60 109 579.864 228.074
59 116 419.915 227.449
60 116 425.529 226.523
59 118 223.812 82.5504
60 118 202.004 50.2
59 119 575.958 190.321
60 119 600.631 185.176
59 123 523.558 146.356
60 123 531.662 141.846
59 138 408.761 226.58
60 138 416.086 225.197
59 143 157.114 172.621
60 143 146.745 169.028
59 175 602.844 179.604
60 175 610.6 177.591
59 182 105.732 220.916
60 182 73.6977 218.231
59 184 514.695 204.602
60 184 525.02 202.41
59 187 150.613 121.672
60 187 134.649 111.746
59 200 528.449 175.128
60 200 536.304 172.156
59 216 497.672 204.244
60 216 502.009 203.036
59 220 185.909 184.914
60 220 175.138 181.195
59 234 330.797 168.035
60 234 329.597 164.873
59 236 204.233 199.177
60 236 196.244 196.956
59 242 371.182 160.819
60 242 371.821 157.228
59 245 522.607 203.085
60 245 527.791 201.837
59 251 575.04 232.719
60 251 580.981 232.502
59 262 502.034 191.613
60 262 506.7 189.929
59 277 415.833 174.691
60 277 418.44 171.767
59 299 166.858 143.041
60 299 146.82 131.517
59 301 608.902 203.472
60 301 624.999 201.217
59 323 257.858 195.474
60 323 252.677 192.979
59 352 512.024 217.938
60 352 516.482 217.235
59 359 414.065 153.513
60 359 416.747 149.496
59 364 496.496 212.035
60 364 503.065 210.726
59 382 391.796 197.069
60 382 394.381 194.497
59 387 611.899 193.72
60 387 620.846 192.035
59 425 535.276 239.948
60 425 544.607 239.945
59 429 118.333 107.531
60 429 80.9253 84.2505
59 470 409.235 238.229
60 470 411.746 238.145
59 475 427.531 226.914
60 475 430.967 226.29
59 484 297.748 143.333
60 484 293.419 132.49
59 492 388.009 166.163
60 492 389.667 162.526
59 493 226.12 228.319
60 493 219.647 227.723
59 508 397.098 165.871
60 508 399.796 161.632
59 525 184.994 237.721
60 525 175.498 237.589
59 529 438.557 199.788
60 529 441.879 198.092
59 560 323.023 192.802
60 560 321.495 189.821
59 565 297.752 238.244
60 565 294.451 238.12
59 566 194.847 235.361
60 566 180.453 234.894
59 568 476.831 216.125
60 568 481.741 215.122
59 584 123.697 190.163
60 584 103.056 185.375
59 597 365.068 173.533
60 597 365.478 170.446
59 602 148.66 150.697
60 602 132.907 143.398
59 615 149.283 171.947
60 615 136.457 167.515
59 617 595.73 153.72
60 617 606.046 149.962
59 638 280.24 195.263
60 638 275.874 192.289
59 639 439.681 201.35
60 639 452.053 196.753
59 644 597.727 177.999
60 644 605.57 175.874
59 651 339.818 140.573
60 651 339.457 133.677
59 659 158.154 206.797
60 659 146.316 204.718
59 661 573.943 163.577
60 661 585.135 159.695
59 664 582.184 161.251
60 664 621.506 148.85
59 665 234.38 190.223
60 665 224.781 185.676
59 695 476.67 213.0
60 695 483.006 211.614
59 722 294.174 149.363
60 722 291.048 144.354
59 724 274.169 178.358
60 724 270.186 175.266
59 741 156.663 214.145
60 741 144.031 212.417
59 745 197.458 112.919
60 745 179.995 96.7359
59 752 599.463 156.609
60 752 611.602 152.477
59 763 267.892 112.099
60 763 260.658 98.7895
59 775 44.0641 81.6165
60 775 9.41036 62.7741
59 776 499.265 159.831
60 776 505.297 156.38
59 794 539.622 207.956
60 794 548.923 206.35
59 797 541.021 181.21
60 797 552.559 177.681
59 805 627.631 169.947
60 805 636.055 167.648
59 818 170.429 173.871
60 818 156.332 168.413
59 819 413.159 205.667
60 819 415.876 204.043
59 821 523.64 173.803
60 821 545.987 165.931
59 841 527.538 171.9
60 841 535.634 168.686
59 855 197.874 92.7639
60 855 181.401 75.124
59 862 459.301 208.835
60 862 462.869 207.663
59 870 167.61 217.842
60 870 157.665 216.641
59 876 548.201 161.307
60 876 554.729 158.479
59 880 572.178 196.196
60 880 579.807 194.579
59 883 589.464 222.372
60 883 597.059 221.765
59 903 468.937 90.6644
60 903 499.123 58.2987
59 908 501.008 163.782
60 908 505.735 161.089
59 918 392.078 212.764
60 918 400.033 209.041
59 925 301.828 175.979
60 925 299.221 172.744
59 931 312.536 155.671
60 931 310.254 149.55
59 936 436.615 158.012
60 936 439.838 154.566
59 942 558.099 219.581
60 942 568.755 218.52
59 961 294.615 118.107
60 961 290.793 108.203
59 965 431.408 177.646
60 965 434.077 175.217
59 977 306.891 184.792
60 977 304.636 182.342
60 5 468.761 185.229
61 5 475.125 182.257
60 6 587.081 148.308
61 6 622.655 135.435
60 11 273.528 195.607
61 11 269.398 193.276
60 23 386.231 154.902
61 23 388.401 149.912
60 24 370.283 188.576
61 24 370.833 186.297
60 26 348.587 130.832
61 26 349.479 120.575
60 48 327.8 132.94
61 48 326.587 125.902
60 66 272.543 164.941
61 66 268.287 160.888
60 78 504.043 210.466
61 78 510.764 209.116
60 102 200.945 148.644
61 102 190.987 142.325
60 109 579.864 228.074
61 109 589.523 227.553
60 111 571.523 233.246
61 111 577.26 233.048
60 116 425.529 226.523
61 116 432.172 225.45
60 118 202.004 50.2
61 118 169.309 1.09404
60 119 600.631 185.176
61 119 631.215 178.837
60 123 531.662 141.846
61 123 540.685 136.87
60 138 416.086 225.197
61 138 425.284 223.495
60 143 146.745 169.028
61 143 135.282 165.024
60 175 610.6 177.591
61 175 618.969 175.434
60 182 73.6977 218.231
61 182 31.4025 214.664
60 184 525.02 202.41
61 184 536.829 199.925
60 187 134.649 111.746
61 187 115.889 99.9895
60 200 536.304 172.156
61 200 545.007 168.893
60 216 502.009 203.036
61 216 506.719 201.741
60 220 175.138 181.195
61 220 162.909 176.933
60 234 329.597 164.873
61 234 328.36 161.414
60 236 196.244 196.956
61 236 187.416 194.475
60 242 371.821 157.228
61 242 372.601 153.29
60 245 527.791 201.837
61 245 533.41 200.499
60 251 580.981 232.502
61 251 587.356 232.271
60 262 506.7 189.929
61 262 511.776 188.12
60 277 418.44 171.767
61 277 421.374 168.563
60 299 146.82 131.517
61 299 121.571 116.874
60 323 252.677 192.979
61 323 246.968 190.182
60 326 327.767 188.019
61 326 326.424 185.832
60 352 516.482 217.235
61 352 521.3 216.484
60 359 416.747 149.496
61 359 419.775 145.08
60 364 503.065 210.726
61 364 510.371 209.286
60 382 394.381 194.497
61 382 397.402 191.593
60 387 620.846 192.035
61 387 630.553 190.219
60 425 544.607 239.945
61 425 555.052 239.942
60 429 80.9253 84.2505
61 429 27.8728 51.0236
60 470 411.746 238.145
61 470 414.591 238.053
60 472 458.69 210.893
61 472 461.924 209.865
60 475 430.967 226.29
61 475 434.835 225.603
60 484 293.419 132.49
61 484 288.193 118.896
60 492 389.667 162.526
61 492 391.584 158.505
60 493 219.647 227.723
61 493 212.554 227.061
60 508 399.796 161.632
61 508 402.923 156.871
60 525 175.498 237.589
61 525 164.921 237.441
60 529 441.879 198.092
61 529 445.572 196.243
60 560 321.495 189.821
61 560 319.866 186.433
60 565 294.451 238.12
61 565 290.767 237.977
60 566 180.453 234.894
61 566 163.001 234.322
60 568 481.741 215.122
61 568 487.164 214.028
60 584 103.056 185.375
61 584 78.1732 179.564
60 597 365.478 170.446
61 597 366.008 167.052
60 602 132.907 143.398
61 602 114.473 134.791
60 615 136.457 167.515
61 615 121.937 162.46
60 617 606.046 149.962
61 617 617.396 145.854
60 638 275.874 192.289
61 638 270.993 188.887
